date_key,date_id,full_date,day,month,quarter,year,is_weekend,is_holiday
1063,20221128,11/28/2022,28,11,4,2022,0,0
1064,20221129,11/29/2022,29,11,4,2022,0,0
1065,20221130,11/30/2022,30,11,4,2022,0,0
1066,20221201,12/1/2022,1,12,4,2022,0,0
1067,20221202,12/2/2022,2,12,4,2022,0,0
1068,20221203,12/3/2022,3,12,4,2022,1,0
1069,20221204,12/4/2022,4,12,4,2022,1,0
1070,20221205,12/5/2022,5,12,4,2022,0,0
1071,20221206,12/6/2022,6,12,4,2022,0,0
1072,20221207,12/7/2022,7,12,4,2022,0,0
1073,20221208,12/8/2022,8,12,4,2022,0,0
1074,20221209,12/9/2022,9,12,4,2022,0,0
1075,20221210,12/10/2022,10,12,4,2022,1,0
1076,20221211,12/11/2022,11,12,4,2022,1,0
1077,20221212,12/12/2022,12,12,4,2022,0,0
1078,20221213,12/13/2022,13,12,4,2022,0,0
1079,20221214,12/14/2022,14,12,4,2022,0,0
1080,20221215,12/15/2022,15,12,4,2022,0,0
1081,20221216,12/16/2022,16,12,4,2022,0,0
1082,20221217,12/17/2022,17,12,4,2022,1,0
1083,20221218,12/18/2022,18,12,4,2022,1,0
1084,20221219,12/19/2022,19,12,4,2022,0,0
1085,20221220,12/20/2022,20,12,4,2022,0,0
1086,20221221,12/21/2022,21,12,4,2022,0,0
1087,20221222,12/22/2022,22,12,4,2022,0,0
1088,20221223,12/23/2022,23,12,4,2022,0,0
1089,20221224,12/24/2022,24,12,4,2022,1,0
1090,20221225,12/25/2022,25,12,4,2022,1,0
1091,20221226,12/26/2022,26,12,4,2022,0,1
1092,20221227,12/27/2022,27,12,4,2022,0,1
1093,20221228,12/28/2022,28,12,4,2022,0,0
1094,20221229,12/29/2022,29,12,4,2022,0,0
1095,20221230,12/30/2022,30,12,4,2022,0,0
1096,20221231,12/31/2022,31,12,4,2022,1,0
